feature_name,weight,abs_weight,rank
latent_3872,-0.00013673575,0.00013673575,3734
latent_1107,-0.00013560553,0.00013560553,3735
latent_4005,-0.00013495263,0.00013495263,3736
latent_605,0.00013447869,0.00013447869,3737
latent_2315,-0.00013438243,0.00013438243,3738
latent_3371,-0.00013436867,0.00013436867,3739
latent_2337,-0.0001325087,0.0001325087,3740
latent_3974,-0.00013220999,0.00013220999,3741
latent_1785,0.00013219009,0.00013219009,3742
latent_3968,0.00013199652,0.00013199652,3743
latent_2495,-0.00013128195,0.00013128195,3744
latent_1514,0.00013126724,0.00013126724,3745
latent_741,-0.00013079344,0.00013079344,3746
latent_1610,-0.00013064133,0.00013064133,3747
latent_2627,-0.00012962645,0.00012962645,3748
latent_1222,-0.00012949345,0.00012949345,3749
latent_3901,-0.000129309,0.000129309,3750
latent_150,-0.0001287724,0.0001287724,3751
latent_1462,-0.00012874446,0.00012874446,3752
latent_2502,-0.00012858034,0.00012858034,3753
latent_2133,-0.00012801471,0.00012801471,3754
latent_2326,-0.00012742686,0.00012742686,3755
latent_632,0.0001271039,0.0001271039,3756
latent_3739,-0.00012666937,0.00012666937,3757
latent_2403,-0.00012621246,0.00012621246,3758
latent_3497,-0.00012611935,0.00012611935,3759
latent_936,-0.00012598686,0.00012598686,3760
latent_471,-0.00012580468,0.00012580468,3761
latent_3957,-0.0001246509,0.0001246509,3762
latent_1287,-0.0001236332,0.0001236332,3763
latent_1164,-0.00012315898,0.00012315898,3764
latent_3009,0.00012252873,0.00012252873,3765
latent_464,0.00012125648,0.00012125648,3766
latent_2648,0.00012109635,0.00012109635,3767
latent_3151,0.000120745004,0.000120745004,3768
latent_958,0.00012040805,0.00012040805,3769
latent_2028,0.00012005669,0.00012005669,3770
latent_100,-0.000120050914,0.000120050914,3771
latent_3210,-0.0001199346,0.0001199346,3772
latent_2404,0.0001198167,0.0001198167,3773
latent_245,0.00011973836,0.00011973836,3774
latent_3699,0.00011918013,0.00011918013,3775
latent_4026,0.000119149,0.000119149,3776
latent_2281,-0.00011898615,0.00011898615,3777
latent_630,-0.000118678974,0.000118678974,3778
latent_3193,-0.00011854224,0.00011854224,3779
latent_2794,-0.000117579206,0.000117579206,3780
latent_3761,-0.00011728407,0.00011728407,3781
latent_2665,0.00011721971,0.00011721971,3782
latent_3267,0.000116744486,0.000116744486,3783
latent_3937,-0.00011671342,0.00011671342,3784
latent_442,0.00011613929,0.00011613929,3785
latent_776,-0.000115985444,0.000115985444,3786
latent_2167,0.00011585103,0.00011585103,3787
latent_3845,-0.00011568842,0.00011568842,3788
latent_2708,0.00011554439,0.00011554439,3789
latent_2993,0.000115490686,0.000115490686,3790
latent_2307,0.000115237184,0.000115237184,3791
latent_82,0.00011519254,0.00011519254,3792
latent_3114,-0.00011502181,0.00011502181,3793
latent_3111,0.00011451209,0.00011451209,3794
latent_277,0.00011345686,0.00011345686,3795
latent_3578,-0.000113340895,0.000113340895,3796
latent_2453,0.00011313616,0.00011313616,3797
latent_3209,0.00011253382,0.00011253382,3798
latent_2651,-0.00011240878,0.00011240878,3799
latent_3358,0.00011239336,0.00011239336,3800
latent_269,-0.00011224902,0.00011224902,3801
latent_3357,-0.0001121048,0.0001121048,3802
latent_3340,0.00011208019,0.00011208019,3803
latent_1366,-0.00011194764,0.00011194764,3804
latent_2837,-0.00011172901,0.00011172901,3805
latent_2785,0.00011142768,0.00011142768,3806
latent_1199,-0.000111118745,0.000111118745,3807
latent_3491,0.000110720954,0.000110720954,3808
latent_3916,0.00011058537,0.00011058537,3809
latent_3240,0.00011028919,0.00011028919,3810
latent_696,-0.00010972619,0.00010972619,3811
latent_2891,-0.000109530774,0.000109530774,3812
latent_2174,-0.000109333974,0.000109333974,3813
latent_1037,-0.00010902542,0.00010902542,3814
latent_3413,-0.00010843504,0.00010843504,3815
latent_622,0.00010826543,0.00010826543,3816
